age,salary,city_type,education_level,employment_type,marital_status,dependents,risk_level,financial_knowledge,monthly_expenses,current_savings,loan_amount,has_loans,investment_goal,emergency_fund_ratio,stocks,mutual_funds,gold_silver,bonds
64,174000,1,3,2,1,1,1,2,128500,65000,1080000,1,1,0.5058365758754864,0.05,0.3,0.2,0.44999999999999996
40,80000,3,3,1,1,2,2,1,43000,15000,0,0,2,0.3488372093023256,0.14999999999999997,0.16999999999999996,0.15333333333333332,0.5266666666666667
35,104000,1,3,2,1,3,1,2,67000,25000,470000,1,2,0.373134328358209,0.16499999999999998,0.3,0.2,0.33499999999999996
40,84000,3,3,1,1,1,1,1,31000,25000,0,0,2,0.8064516129032258,0.05,0.27,0.2,0.48
30,79000,1,2,2,1,1,2,2,47000,30000,180000,1,2,0.6382978723404256,0.31,0.19999999999999998,0.15,0.33999999999999997
56,21000,1,3,3,1,1,1,1,14000,5000,110000,1,1,0.35714285714285715,0.05,0.25,0.2,0.5
55,94000,3,2,2,1,2,1,1,55000,20000,1060000,1,1,0.36363636363636365,0.05,0.27,0.2,0.48
54,158000,1,2,2,1,2,1,2,107000,55000,0,0,1,0.514018691588785,0.06999999999999997,0.3,0.2,0.43000000000000005
38,85000,2,3,1,1,1,1,1,42500,20000,1020000,1,2,0.47058823529411764,0.05,0.29,0.2,0.45999999999999996
39,118000,1,2,1,1,2,1,2,81500,20000,300000,1,2,0.24539877300613497,0.14499999999999996,0.3,0.2,0.355
37,83000,2,3,2,1,1,2,2,36000,25000,0,0,2,0.6944444444444444,0.22499999999999998,0.24,0.1733333333333333,0.3616666666666667
60,230000,1,3,1,1,2,1,2,182000,50000,470000,1,1,0.27472527472527475,0.05,0.3,0.2,0.44999999999999996
33,124000,1,3,1,1,2,2,2,83500,50000,1180000,1,2,0.5988023952095808,0.295,0.19999999999999998,0.16,0.345
34,69000,3,4,1,1,2,2,2,42500,20000,0,0,2,0.47058823529411764,0.23999999999999996,0.21999999999999997,0.1333333333333333,0.40666666666666673
50,154000,1,2,1,1,1,1,2,119000,50000,0,0,1,0.42016806722689076,0.08999999999999998,0.3,0.2,0.41000000000000003
20,68000,2,2,1,0,0,2,2,28000,10000,200000,1,3,0.35714285714285715,0.30999999999999994,0.24,0.11666666666666667,0.33333333333333337
22,27000,1,2,3,0,0,2,2,13000,5000,250000,1,3,0.38461538461538464,0.35,0.19999999999999998,0.12333333333333332,0.32666666666666677
35,80000,2,2,1,1,3,1,2,57000,20000,180000,1,2,0.3508771929824561,0.11499999999999999,0.33999999999999997,0.2,0.345
42,140000,1,3,2,1,2,2,2,87000,45000,1020000,1,2,0.5172413793103449,0.25,0.19999999999999998,0.19000000000000003,0.36
30,89000,3,3,1,1,1,2,2,46000,30000,0,0,2,0.6521739130434783,0.26,0.21999999999999997,0.12,0.4
31,95000,1,3,2,1,1,2,2,50500,30000,770000,1,2,0.594059405940594,0.305,0.19999999999999998,0.1533333333333333,0.3416666666666667
29,74000,1,2,1,1,2,2,2,43000,25000,0,0,3,0.5813953488372093,0.315,0.19999999999999998,0.14666666666666664,0.3383333333333334
51,25000,1,1,3,1,3,1,1,21000,0,330000,1,1,0.0,0.05,0.25,0.2,0.5
35,21000,1,2,3,1,3,1,1,18000,0,0,0,2,0.0,0.105,0.25,0.2,0.44500000000000006
27,55000,2,1,1,0,0,2,2,28500,10000,40000,1,3,0.3508771929824561,0.27499999999999997,0.24,0.13999999999999999,0.3450000000000001
57,23000,1,3,3,2,0,1,1,14000,5000,50000,1,1,0.35714285714285715,0.05,0.25,0.2,0.5
31,9000,3,2,4,1,3,1,1,6000,0,310000,1,2,0.0,0.07499999999999998,0.27,0.1733333333333333,0.4816666666666667
43,30000,1,1,3,1,1,1,2,20000,5000,0,0,2,0.25,0.12499999999999999,0.3,0.2,0.375
47,33000,1,1,3,1,1,1,2,23500,5000,170000,1,1,0.2127659574468085,0.105,0.3,0.2,0.395
27,85000,2,3,1,0,0,2,2,45500,30000,1130000,1,3,0.6593406593406593,0.27499999999999997,0.24,0.13999999999999999,0.3450000000000001
47,112000,2,3,2,1,3,1,2,72500,30000,890000,1,1,0.41379310344827586,0.05499999999999999,0.33999999999999997,0.2,0.405
55,141000,1,2,1,1,2,1,2,118500,40000,0,0,1,0.33755274261603374,0.06499999999999996,0.3,0.2,0.43500000000000005
45,113000,1,1,1,1,2,2,2,69500,30000,560000,1,1,0.4316546762589928,0.235,0.19999999999999998,0.19999999999999998,0.3650000000000001
27,9000,1,2,4,0,0,2,2,6000,0,220000,1,3,0.0,0.32499999999999996,0.19999999999999998,0.13999999999999999,0.3350000000000001
47,97000,2,2,1,1,2,1,1,63500,20000,1120000,1,1,0.31496062992125984,0.05,0.29,0.2,0.45999999999999996
47,125000,2,3,2,1,4,1,2,104500,25000,0,0,1,0.23923444976076555,0.05499999999999999,0.33999999999999997,0.2,0.405
56,19000,1,3,3,1,2,1,2,15000,0,160000,1,1,0.0,0.059999999999999956,0.3,0.2,0.44000000000000006
60,27000,3,2,3,2,1,1,1,9500,5000,90000,1,1,0.5263157894736842,0.05,0.27,0.2,0.48
55,13000,3,1,4,1,2,1,1,8000,0,0,0,1,0.0,0.05,0.27,0.2,0.48
46,101000,2,4,1,1,1,1,1,43500,25000,550000,1,1,0.5747126436781609,0.05,0.29,0.2,0.45999999999999996
36,85000,3,2,1,1,3,1,1,36500,15000,0,0,2,0.410958904109589,0.05,0.27,0.19000000000000003,0.49
28,102000,1,3,1,1,1,2,2,77000,40000,660000,1,3,0.5194805194805194,0.31999999999999995,0.19999999999999998,0.14333333333333334,0.3366666666666668
52,162000,1,1,1,1,3,1,2,106500,35000,540000,1,1,0.3286384976525822,0.07999999999999997,0.3,0.2,0.42000000000000004
39,151000,1,2,1,1,2,2,2,100000,30000,0,0,2,0.3,0.26499999999999996,0.19999999999999998,0.18000000000000002,0.355
32,81000,1,1,1,1,2,2,2,52500,25000,740000,1,2,0.47619047619047616,0.3,0.19999999999999998,0.15666666666666665,0.3433333333333334
47,114000,2,2,2,1,2,1,2,54500,30000,360000,1,1,0.5504587155963303,0.05499999999999999,0.33999999999999997,0.2,0.405
48,132000,3,4,2,1,1,1,1,51000,30000,870000,1,1,0.5882352941176471,0.05,0.27,0.2,0.48
32,101000,1,2,1,1,1,1,2,59500,35000,0,0,2,0.5882352941176471,0.18,0.3,0.2,0.32000000000000006
54,174000,1,1,2,1,4,1,2,148000,50000,0,0,1,0.33783783783783783,0.06999999999999997,0.3,0.2,0.43000000000000005
25,98000,1,1,1,0,0,2,2,52500,20000,630000,1,3,0.38095238095238093,0.33499999999999996,0.19999999999999998,0.13333333333333333,0.3316666666666668
37,74000,3,2,1,1,4,1,1,41500,10000,90000,1,2,0.24096385542168675,0.05,0.27,0.19333333333333333,0.4866666666666667
24,64000,1,1,2,0,0,3,3,39500,15000,150000,1,3,0.379746835443038,0.52,0.15,0.07999999999999999,0.25
44,105000,2,1,2,1,1,1,2,52500,30000,840000,1,2,0.5714285714285714,0.06999999999999998,0.33999999999999997,0.2,0.3900000000000001
21,70000,1,3,2,0,0,2,2,38500,30000,0,0,3,0.7792207792207793,0.355,0.19999999999999998,0.12,0.32500000000000007
29,90000,1,2,1,1,4,2,2,73000,20000,960000,1,3,0.273972602739726,0.315,0.19999999999999998,0.14666666666666664,0.3383333333333334
49,22000,3,2,3,1,3,1,1,11000,5000,250000,1,1,0.45454545454545453,0.05,0.27,0.2,0.48
64,125000,3,4,2,1,2,1,1,61500,40000,0,0,1,0.6504065040650406,0.05,0.27,0.2,0.48
24,64000,1,1,2,0,0,2,2,30000,20000,230000,1,3,0.6666666666666666,0.33999999999999997,0.19999999999999998,0.12999999999999998,0.33000000000000007
52,116000,3,4,2,1,1,1,1,48000,30000,790000,1,1,0.625,0.05,0.27,0.2,0.48
20,25000,2,2,3,0,0,2,2,13000,5000,0,0,3,0.38461538461538464,0.30999999999999994,0.24,0.11666666666666667,0.33333333333333337
37,94000,3,3,2,1,3,1,1,49500,25000,1030000,1,2,0.5050505050505051,0.05,0.27,0.19333333333333333,0.4866666666666667
51,149000,1,3,2,1,2,1,2,88500,55000,0,0,1,0.6214689265536724,0.08499999999999998,0.3,0.2,0.41500000000000004
30,12000,2,3,4,1,3,1,2,8000,0,0,0,2,0.0,0.13999999999999999,0.33999999999999997,0.2,0.32000000000000006
40,116000,1,4,2,1,3,1,2,98500,30000,590000,1,2,0.30456852791878175,0.13999999999999996,0.3,0.2,0.3600000000000001
45,130000,2,2,1,1,3,1,1,76000,35000,750000,1,1,0.4605263157894737,0.05,0.29,0.2,0.45999999999999996
44,152000,1,4,2,1,2,1,2,93000,55000,0,0,2,0.5913978494623656,0.11999999999999998,0.3,0.2,0.38
41,150000,1,2,1,1,1,2,2,110000,25000,550000,1,2,0.22727272727272727,0.255,0.19999999999999998,0.18666666666666662,0.3583333333333334
46,111000,1,2,1,1,1,2,2,81500,35000,1070000,1,1,0.4294478527607362,0.22999999999999998,0.19999999999999998,0.2,0.3700000000000001
32,72000,2,2,2,1,1,2,2,41000,15000,0,0,2,0.36585365853658536,0.24999999999999997,0.24,0.15666666666666665,0.3533333333333334
52,27000,1,2,3,2,0,1,1,13500,5000,40000,1,1,0.37037037037037035,0.05,0.25,0.2,0.5
53,14000,2,1,3,1,2,1,1,7500,0,120000,1,1,0.0,0.05,0.29,0.2,0.45999999999999996
60,127000,3,2,1,2,1,1,1,58000,20000,0,0,1,0.3448275862068966,0.05,0.27,0.2,0.48
54,137000,1,2,1,2,1,1,2,88500,40000,510000,1,1,0.4519774011299435,0.06999999999999997,0.3,0.2,0.43000000000000005
20,61000,2,3,1,0,0,2,2,29500,15000,120000,1,3,0.5084745762711864,0.30999999999999994,0.24,0.11666666666666667,0.33333333333333337
40,9000,1,3,4,1,1,1,2,6000,0,0,0,2,0.0,0.13999999999999996,0.3,0.2,0.3600000000000001
25,9000,3,2,4,0,0,2,2,6000,0,100000,1,3,0.0,0.285,0.21999999999999997,0.10333333333333333,0.39166666666666683
47,141000,1,2,2,1,2,1,2,120000,45000,0,0,1,0.375,0.105,0.3,0.2,0.395
36,13000,2,2,3,1,1,1,1,8500,0,190000,1,2,0.0,0.05,0.29,0.2,0.45999999999999996
24,65000,3,1,2,0,0,3,2,23000,25000,160000,1,3,1.0869565217391304,0.41000000000000003,0.12000000000000001,0.04999999999999999,0.41999999999999993
50,99000,3,1,2,1,1,1,1,37500,20000,510000,1,1,0.5333333333333333,0.05,0.27,0.2,0.48
24,80000,2,2,1,0,0,2,2,33000,30000,80000,1,3,0.9090909090909091,0.29,0.24,0.12999999999999998,0.33999999999999997
57,192000,1,2,1,1,1,1,2,138500,55000,420000,1,1,0.3971119133574007,0.05500000000000001,0.3,0.2,0.44500000000000006
22,61000,2,4,2,0,0,3,2,30000,15000,0,0,3,0.5,0.42000000000000004,0.14,0.07333333333333333,0.3666666666666666
42,78000,3,2,2,1,2,2,2,44000,20000,0,0,2,0.45454545454545453,0.19999999999999998,0.21999999999999997,0.16000000000000003,0.42000000000000004
56,109000,2,2,1,2,0,1,1,56000,25000,420000,1,1,0.44642857142857145,0.05,0.29,0.2,0.45999999999999996
56,14000,1,2,3,2,1,1,1,8000,0,0,0,1,0.0,0.05,0.25,0.2,0.5
29,69000,3,1,1,1,1,2,1,31000,20000,0,0,3,0.6451612903225806,0.205,0.16999999999999996,0.11666666666666664,0.5083333333333334
29,98000,2,2,1,1,3,1,2,59500,15000,690000,1,3,0.25210084033613445,0.145,0.33999999999999997,0.19666666666666666,0.31833333333333336
38,92000,2,3,2,1,3,1,2,58500,20000,400000,1,2,0.3418803418803419,0.09999999999999998,0.33999999999999997,0.2,0.3600000000000001
36,123000,1,2,2,1,4,2,2,89500,25000,0,0,2,0.27932960893854747,0.27999999999999997,0.19999999999999998,0.17,0.35
40,115000,2,2,2,1,3,1,2,68000,20000,900000,1,2,0.29411764705882354,0.08999999999999997,0.33999999999999997,0.2,0.3700000000000001
33,127000,1,4,1,1,3,1,2,92000,35000,320000,1,2,0.3804347826086957,0.175,0.3,0.2,0.32499999999999996
28,79000,2,3,1,1,3,1,2,55000,15000,0,0,3,0.2727272727272727,0.14999999999999997,0.33999999999999997,0.19333333333333336,0.31666666666666665
20,75000,1,3,2,0,0,3,3,45000,25000,120000,1,3,0.5555555555555556,0.54,0.15,0.06666666666666668,0.2433333333333333
64,160000,2,2,2,1,2,1,2,91000,55000,770000,1,1,0.6043956043956044,0.05,0.33999999999999997,0.2,0.41000000000000003
32,70000,3,3,1,1,1,2,2,27500,25000,100000,1,2,0.9090909090909091,0.24999999999999997,0.21999999999999997,0.12666666666666665,0.4033333333333333
23,79000,1,1,2,0,0,2,2,45000,15000,0,0,3,0.3333333333333333,0.345,0.19999999999999998,0.12666666666666665,0.32833333333333337
20,49000,3,2,1,0,0,3,2,18000,20000,0,0,3,1.1111111111111112,0.43000000000000005,0.12000000000000001,0.03666666666666668,0.41333333333333333
59,180000,1,1,2,1,1,1,2,138000,55000,930000,1,1,0.39855072463768115,0.05,0.3,0.2,0.44999999999999996
51,33000,3,2,3,2,0,2,1,10500,5000,130000,1,1,0.47619047619047616,0.09499999999999997,0.16999999999999996,0.19,0.5450000000000002
53,130000,2,2,1,2,1,1,2,57500,20000,470000,1,1,0.34782608695652173,0.05,0.33999999999999997,0.2,0.41000000000000003
47,95000,2,1,1,1,2,1,1,57500,35000,930000,1,1,0.6086956521739131,0.05,0.29,0.2,0.45999999999999996
50,126000,2,4,2,2,1,1,2,67000,25000,0,0,1,0.373134328358209,0.05,0.33999999999999997,0.2,0.41000000000000003
27,66000,3,4,2,0,0,3,2,26000,25000,30000,1,3,0.9615384615384616,0.395,0.12000000000000001,0.06,0.42500000000000004
58,130000,1,3,2,1,4,1,2,110500,30000,600000,1,1,0.27149321266968324,0.05,0.3,0.2,0.44999999999999996
45,16000,1,2,3,1,2,2,2,13500,5000,130000,1,1,0.37037037037037035,0.235,0.19999999999999998,0.19999999999999998,0.3650000000000001
53,29000,2,3,3,1,2,1,1,14500,5000,0,0,1,0.3448275862068966,0.05,0.29,0.2,0.45999999999999996
22,12000,3,1,4,0,0,2,1,6000,0,90000,1,3,0.0,0.24,0.16999999999999996,0.09333333333333332,0.4966666666666668
31,78000,2,3,1,1,4,1,2,44500,15000,170000,1,2,0.33707865168539325,0.13499999999999998,0.33999999999999997,0.2,0.32499999999999996
20,62000,2,1,1,0,0,2,2,30500,25000,0,0,3,0.819672131147541,0.30999999999999994,0.24,0.11666666666666667,0.33333333333333337
63,223000,1,3,1,1,1,1,2,140000,60000,1070000,1,1,0.42857142857142855,0.05,0.3,0.2,0.44999999999999996
24,45000,3,2,1,0,0,2,1,20000,10000,0,0,3,0.5,0.22999999999999998,0.16999999999999996,0.09999999999999998,0.5000000000000001
49,196000,1,3,2,1,2,1,2,120500,75000,0,0,1,0.6224066390041494,0.09499999999999999,0.3,0.2,0.405
49,140000,2,4,1,1,1,1,1,76000,40000,1150000,1,1,0.5263157894736842,0.05,0.29,0.2,0.45999999999999996
36,17000,1,1,3,1,2,2,2,13500,0,40000,1,2,0.0,0.27999999999999997,0.19999999999999998,0.17,0.35
42,145000,1,2,2,1,1,1,2,117500,35000,390000,1,2,0.2978723404255319,0.13,0.3,0.2,0.37
34,131000,1,4,2,1,3,1,2,100500,20000,490000,1,2,0.19900497512437812,0.16999999999999998,0.3,0.2,0.33000000000000007
56,192000,1,2,1,1,2,2,2,135000,65000,880000,1,1,0.48148148148148145,0.17999999999999994,0.19999999999999998,0.2,0.42000000000000015
40,99000,2,3,1,1,1,2,2,61000,40000,740000,1,2,0.6557377049180327,0.20999999999999996,0.24,0.18333333333333332,0.3666666666666667
33,128000,1,2,1,1,1,2,2,83500,40000,0,0,2,0.47904191616766467,0.295,0.19999999999999998,0.16,0.345
21,79000,1,2,1,0,0,3,2,44500,30000,170000,1,3,0.6741573033707865,0.47500000000000003,0.1,0.07,0.355
30,116000,1,2,1,1,2,2,2,94500,30000,0,0,2,0.31746031746031744,0.31,0.19999999999999998,0.15,0.33999999999999997
58,147000,1,1,2,1,4,1,2,118000,25000,620000,1,1,0.211864406779661,0.05,0.3,0.2,0.44999999999999996
57,25000,1,3,3,1,2,1,2,19000,5000,0,0,1,0.2631578947368421,0.05500000000000001,0.3,0.2,0.44500000000000006
53,30000,1,2,3,1,2,2,2,19500,5000,0,0,1,0.2564102564102564,0.19499999999999995,0.19999999999999998,0.2,0.405
57,153000,2,2,2,1,1,1,2,69000,55000,340000,1,1,0.7971014492753623,0.05,0.33999999999999997,0.2,0.41000000000000003
53,147000,2,2,1,1,2,1,2,81500,30000,0,0,1,0.36809815950920244,0.05,0.33999999999999997,0.2,0.41000000000000003
37,15000,2,2,3,1,2,1,1,8500,5000,110000,1,2,0.5882352941176471,0.05,0.29,0.2,0.45999999999999996
49,32000,1,3,3,1,2,1,1,24500,5000,130000,1,1,0.20408163265306123,0.05,0.25,0.2,0.5
34,138000,1,4,1,1,1,2,2,87000,35000,0,0,2,0.40229885057471265,0.29,0.19999999999999998,0.1633333333333333,0.3466666666666667
46,109000,3,2,2,1,2,1,1,45500,20000,0,0,1,0.43956043956043955,0.05,0.27,0.2,0.48
53,158000,2,3,1,1,2,1,2,92500,35000,0,0,1,0.3783783783783784,0.05,0.33999999999999997,0.2,0.41000000000000003
57,26000,1,3,3,1,4,1,1,22000,0,250000,1,1,0.0,0.05,0.25,0.2,0.5
52,13000,1,2,4,1,3,1,2,8500,0,0,0,1,0.0,0.07999999999999997,0.3,0.2,0.42000000000000004
43,163000,1,4,1,1,2,2,2,124500,55000,1140000,1,2,0.44176706827309237,0.245,0.19999999999999998,0.19333333333333333,0.3616666666666667
34,33000,1,1,3,1,2,2,2,28000,5000,0,0,2,0.17857142857142858,0.29,0.19999999999999998,0.1633333333333333,0.3466666666666667
49,147000,1,1,2,1,1,2,2,111500,40000,260000,1,1,0.35874439461883406,0.21499999999999997,0.19999999999999998,0.2,0.385
61,9000,2,3,4,1,3,1,1,6000,0,0,0,1,0.0,0.05,0.29,0.2,0.45999999999999996
36,108000,2,2,1,1,2,1,1,64000,25000,0,0,2,0.390625,0.05,0.29,0.2,0.45999999999999996
24,17000,2,3,3,0,0,1,1,7000,5000,210000,1,3,0.7142857142857143,0.10999999999999999,0.29,0.18,0.42000000000000004
48,136000,2,3,1,1,1,1,1,61500,25000,770000,1,1,0.4065040650406504,0.05,0.29,0.2,0.45999999999999996
23,42000,3,1,1,0,0,2,2,13000,5000,0,0,3,0.38461538461538464,0.295,0.21999999999999997,0.09666666666666665,0.3883333333333334
29,70000,2,3,1,1,2,2,2,38500,20000,0,0,3,0.5194805194805194,0.265,0.24,0.14666666666666664,0.3483333333333334
36,14000,3,2,4,1,3,1,1,6500,0,0,0,2,0.0,0.05,0.27,0.19000000000000003,0.49
29,33000,1,2,3,1,1,1,1,25500,5000,90000,1,3,0.19607843137254902,0.135,0.25,0.19666666666666666,0.41833333333333333
36,33000,1,3,3,1,2,1,1,27000,5000,0,0,2,0.18518518518518517,0.09999999999999999,0.25,0.2,0.44999999999999996
39,16000,1,4,3,1,2,1,2,9500,5000,130000,1,2,0.5263157894736842,0.14499999999999996,0.3,0.2,0.355
43,110000,2,1,1,1,1,1,2,50000,45000,340000,1,2,0.9,0.07499999999999998,0.33999999999999997,0.2,0.385
24,61000,3,2,1,0,0,2,1,24000,15000,0,0,3,0.625,0.22999999999999998,0.16999999999999996,0.09999999999999998,0.5000000000000001
53,216000,1,3,1,1,1,1,2,146500,60000,0,0,1,0.40955631399317405,0.07499999999999997,0.3,0.2,0.42500000000000004
25,65000,3,3,1,0,0,2,2,19500,15000,80000,1,3,0.7692307692307693,0.285,0.21999999999999997,0.10333333333333333,0.39166666666666683
21,86000,1,3,1,0,0,3,2,53500,25000,630000,1,3,0.4672897196261682,0.47500000000000003,0.1,0.07,0.355
32,50000,3,1,1,1,3,1,1,24000,10000,210000,1,2,0.4166666666666667,0.06999999999999998,0.27,0.17666666666666667,0.4833333333333334
62,175000,1,2,1,2,1,1,2,126000,50000,0,0,1,0.3968253968253968,0.05,0.3,0.2,0.44999999999999996
62,141000,1,2,1,1,1,1,2,97000,55000,480000,1,1,0.5670103092783505,0.05,0.3,0.2,0.44999999999999996
30,87000,1,3,1,1,3,2,2,64500,20000,1130000,1,2,0.31007751937984496,0.31,0.19999999999999998,0.15,0.33999999999999997
42,142000,1,2,1,1,2,2,2,120000,50000,530000,1,2,0.4166666666666667,0.25,0.19999999999999998,0.19000000000000003,0.36
35,9000,1,1,4,1,2,2,2,6000,0,0,0,2,0.0,0.285,0.19999999999999998,0.16666666666666666,0.3483333333333334
50,214000,1,4,2,2,1,1,2,144000,45000,850000,1,1,0.3125,0.08999999999999998,0.3,0.2,0.41000000000000003
30,12000,3,1,4,1,4,1,1,8500,0,0,0,2,0.0,0.07999999999999999,0.27,0.17,0.48
35,92000,2,4,1,1,2,2,2,50000,15000,880000,1,2,0.3,0.235,0.24,0.16666666666666666,0.3583333333333334
27,88000,1,3,1,0,0,2,2,54000,35000,240000,1,3,0.6481481481481481,0.32499999999999996,0.19999999999999998,0.13999999999999999,0.3350000000000001
23,66000,2,3,2,0,0,2,2,31500,25000,230000,1,3,0.7936507936507936,0.295,0.24,0.12666666666666665,0.3383333333333334
59,164000,2,2,1,1,1,1,2,74500,30000,0,0,1,0.40268456375838924,0.05,0.33999999999999997,0.2,0.41000000000000003
23,73000,1,1,1,0,0,3,2,47000,25000,0,0,3,0.5319148936170213,0.465,0.1,0.07666666666666666,0.3583333333333333
44,114000,1,3,1,1,3,1,2,97000,30000,0,0,2,0.30927835051546393,0.11999999999999998,0.3,0.2,0.38
22,76000,1,3,1,0,0,3,2,40000,15000,80000,1,3,0.375,0.47000000000000003,0.1,0.07333333333333333,0.3566666666666666
51,188000,1,3,1,1,2,1,2,160000,45000,260000,1,1,0.28125,0.08499999999999998,0.3,0.2,0.41500000000000004
22,71000,2,1,1,0,0,3,2,30500,25000,0,0,3,0.819672131147541,0.42000000000000004,0.14,0.07333333333333333,0.3666666666666666
46,189000,1,3,2,1,1,2,2,117000,65000,0,0,1,0.5555555555555556,0.22999999999999998,0.19999999999999998,0.2,0.3700000000000001
48,153000,2,3,1,1,2,1,2,73500,55000,0,0,1,0.7482993197278912,0.05,0.33999999999999997,0.2,0.41000000000000003
51,109000,2,3,1,1,2,1,2,67500,30000,500000,1,1,0.4444444444444444,0.05,0.33999999999999997,0.2,0.41000000000000003
38,23000,1,3,3,1,3,1,1,18000,0,180000,1,2,0.0,0.08999999999999998,0.25,0.2,0.45999999999999996
40,101000,2,3,1,1,2,1,2,59000,25000,650000,1,2,0.423728813559322,0.08999999999999997,0.33999999999999997,0.2,0.3700000000000001
24,102000,1,3,1,0,0,2,2,59500,20000,0,0,3,0.33613445378151263,0.33999999999999997,0.19999999999999998,0.12999999999999998,0.33000000000000007
37,22000,3,1,3,1,1,2,1,8500,5000,0,0,2,0.5882352941176471,0.16499999999999998,0.16999999999999996,0.1433333333333333,0.5216666666666667
47,115000,1,2,1,1,2,2,2,93000,20000,330000,1,1,0.21505376344086022,0.22499999999999998,0.19999999999999998,0.2,0.375
61,88000,3,1,1,1,2,1,1,51500,30000,430000,1,1,0.5825242718446602,0.05,0.27,0.2,0.48
41,90000,2,2,1,1,1,1,1,55000,30000,0,0,2,0.5454545454545454,0.05,0.29,0.2,0.45999999999999996
40,129000,1,2,1,1,2,2,2,79500,45000,430000,1,2,0.5660377358490566,0.25999999999999995,0.19999999999999998,0.18333333333333332,0.3566666666666667
25,61000,2,1,2,0,0,2,2,27500,25000,120000,1,3,0.9090909090909091,0.285,0.24,0.13333333333333333,0.3416666666666668
20,31000,3,2,3,0,0,2,1,14000,5000,0,0,3,0.35714285714285715,0.24999999999999997,0.16999999999999996,0.08666666666666667,0.4933333333333334
24,54000,2,1,1,0,0,2,2,23000,15000,230000,1,3,0.6521739130434783,0.29,0.24,0.12999999999999998,0.33999999999999997
60,86000,3,3,2,1,3,1,1,51000,15000,940000,1,1,0.29411764705882354,0.05,0.27,0.2,0.48
31,92000,3,4,1,1,1,2,1,38000,25000,830000,1,2,0.6578947368421053,0.19499999999999998,0.16999999999999996,0.1233333333333333,0.5116666666666667
45,161000,1,1,1,1,2,1,2,119500,60000,740000,1,1,0.502092050209205,0.11499999999999998,0.3,0.2,0.385
53,180000,1,4,2,1,1,1,2,137000,45000,0,0,1,0.3284671532846715,0.07499999999999997,0.3,0.2,0.42500000000000004
33,104000,2,2,1,1,1,2,2,45500,20000,1060000,1,2,0.43956043956043955,0.24499999999999997,0.24,0.16,0.355
45,157000,1,2,1,1,2,1,2,114500,55000,1010000,1,1,0.48034934497816595,0.11499999999999998,0.3,0.2,0.385
64,104000,3,1,1,2,0,1,1,37500,30000,1010000,1,1,0.8,0.05,0.27,0.2,0.48
46,111000,3,2,1,1,3,1,1,71500,30000,0,0,1,0.4195804195804196,0.05,0.27,0.2,0.48
28,83000,1,3,1,1,1,3,2,49500,15000,730000,1,3,0.30303030303030304,0.44,0.1,0.09333333333333335,0.3666666666666666
45,22000,1,3,3,1,2,1,2,15000,5000,0,0,1,0.3333333333333333,0.11499999999999998,0.3,0.2,0.385
41,111000,2,1,1,1,1,1,1,72500,20000,690000,1,2,0.27586206896551724,0.05,0.29,0.2,0.45999999999999996
49,158000,1,1,1,1,4,1,2,108000,45000,1070000,1,1,0.4166666666666667,0.09499999999999999,0.3,0.2,0.405
62,91000,3,2,1,1,2,1,1,51000,35000,0,0,1,0.6862745098039216,0.05,0.27,0.2,0.48
36,128000,1,2,2,1,2,2,2,90500,35000,0,0,2,0.3867403314917127,0.27999999999999997,0.19999999999999998,0.17,0.35
45,83000,2,1,2,1,1,1,2,38500,15000,930000,1,1,0.38961038961038963,0.06499999999999997,0.33999999999999997,0.2,0.395
55,149000,1,2,2,1,2,1,2,114500,35000,600000,1,1,0.3056768558951965,0.06499999999999996,0.3,0.2,0.43500000000000005
20,75000,2,3,2,0,0,2,2,27500,30000,240000,1,3,1.0909090909090908,0.30999999999999994,0.24,0.11666666666666667,0.33333333333333337
27,14000,1,4,3,0,0,3,2,7000,5000,0,0,3,0.7142857142857143,0.445,0.1,0.09,0.365
54,162000,2,2,1,1,1,1,2,79500,55000,970000,1,1,0.6918238993710691,0.05,0.33999999999999997,0.2,0.41000000000000003
34,116000,1,4,1,1,3,1,2,77500,30000,930000,1,2,0.3870967741935484,0.16999999999999998,0.3,0.2,0.33000000000000007
41,20000,2,2,3,1,2,2,1,10000,5000,90000,1,2,0.5,0.145,0.18999999999999997,0.18666666666666662,0.4783333333333334
33,9000,3,2,4,1,2,1,1,6000,0,0,0,2,0.0,0.06499999999999997,0.27,0.18000000000000002,0.485
45,23000,1,1,3,1,2,1,1,15500,5000,0,0,1,0.3225806451612903,0.05499999999999998,0.25,0.2,0.495
47,146000,1,3,1,1,2,1,2,124000,25000,770000,1,1,0.20161290322580644,0.105,0.3,0.2,0.395
42,171000,1,4,1,1,2,1,2,108000,30000,970000,1,2,0.2777777777777778,0.13,0.3,0.2,0.37
33,83000,2,3,1,1,2,2,2,42500,35000,0,0,2,0.8235294117647058,0.24499999999999997,0.24,0.16,0.355
43,129000,2,2,2,1,2,2,2,78500,35000,1150000,1,2,0.445859872611465,0.19499999999999998,0.24,0.19333333333333333,0.3716666666666667
21,60000,2,3,1,0,0,3,2,33000,15000,0,0,3,0.45454545454545453,0.42500000000000004,0.14,0.07,0.365
64,146000,1,1,1,2,0,1,2,88000,35000,0,0,1,0.3977272727272727,0.05,0.3,0.2,0.44999999999999996
45,34000,1,3,3,1,2,1,1,24000,5000,0,0,1,0.20833333333333334,0.05499999999999998,0.25,0.2,0.495
